Route_ID,Starting_Point,Ending_Point,Intermediate_Stops,Distance,Estimated_Travel_Time,Type_of_Transportation,Frequency_of_Service,Time_Schedule,Days_of_Operation,Special_Schedules
R172,Danaborough,Christophershire,"['Wilsonfort', 'Rowemouth', 'North Amandamouth', 'Pereztown']",13.467829919871207,33,subway,3,18:04:19,Weekends,
R173,Stephanieshire,Lake Tonyaside,"['New Reginald', 'North Sara', 'Rickyborough', 'South Chris']",18.25566206081438,30,bus,1,00:18:57,Weekdays,Certainly stay discuss little son responsibility whose.
R174,Sylviafurt,Williamburgh,['South Karen'],12.018417516875994,49,subway,4,01:49:44,Weekends,Put inside weight various especially camera future.
R175,Morrisborough,New Jonathonside,"['New Kara', 'East Howardview']",19.126781659622452,39,tram,1,20:46:23,Weekdays,
R176,Mooretown,Hoffmanshire,"['Port Alisonbury', 'Wolfetown', 'Meghanchester', 'Caseymouth', 'Lake Rebeccamouth']",19.126036738170008,49,bus,5,08:53:51,Weekdays,Today them wait recently.
R177,Ellisonport,Port Ryan,"['Ryanberg', 'North Michaelhaven', 'Port Jennifer', 'West James', 'East Lisa']",6.054711384993579,52,subway,4,05:28:29,Weekdays,
R178,Port Mariaburgh,Lake Lisaview,"['East Yvettemouth', 'Geraldville', 'Port Melissa', 'Lake Shannon']",16.350976630036065,53,bus,1,00:11:41,Weekdays,Again stay character want foreign anyone.
R179,Jimenezborough,Michaelview,"['North Sandraville', 'Brianbury', 'East Jasontown', 'New Teresa']",6.2557580715257375,20,tram,3,10:13:40,Weekends,Want guess Democrat crime job.
R180,Hatfieldberg,East Carolynhaven,"['Taylorberg', 'Port Alyssa', 'Wilsonfurt', 'North Victoriaton']",18.974194396552356,45,subway,4,01:26:33,Weekends,
R181,Lake Bethview,New Jonathon,"['Walkerstad', 'Brownburgh']",10.182164894215397,60,bus,2,03:26:51,Weekends,Trouble property treat.
R182,North Michael,Estradaburgh,"['North Duane', 'Morrisonhaven', 'Boothfort']",8.41514463772467,23,subway,1,08:35:08,Weekends,
R183,Port Alanport,Allenmouth,['New Brian'],7.11930029035317,47,bus,5,05:54:13,Weekends,
R184,Riverahaven,Alexanderfort,['Millerbury'],17.145719600186993,30,tram,4,02:59:43,Weekdays,Toward test behind property hope water.
R185,Phillipburgh,Fowlerville,"['South Christopher', 'Raystad', 'North James']",18.031809334663727,45,bus,5,14:12:03,Weekends,
R186,Port Austinhaven,South Earlland,['South Caitlinmouth'],8.005134463174866,50,subway,4,06:29:20,Weekdays,
R187,Tinafurt,Gonzalezfort,"['Greenborough', 'Johnsonchester']",6.407267382204587,33,bus,1,13:20:17,Weekends,
R188,Gallagherhaven,Sanchezmouth,"['Andrewland', 'Collinsside']",12.524015893134512,38,bus,2,09:04:28,Weekdays,
R189,Jennifermouth,Meganbury,['Beckyshire'],11.729424521224113,15,bus,1,11:46:54,Weekends,
R190,Sarahberg,Shermanburgh,"['New Valerie', 'Justinview', 'Lake Stanley', 'Melissahaven']",14.466784711946966,37,tram,1,21:04:13,Weekdays,Decide learn together plant bed.
R191,Davidmouth,East Jeremyville,"['Rodriguezside', 'Rachelfurt', 'Port Sylviaview', 'East Frank', 'Lake Jennifer']",16.106263649378313,48,tram,1,12:01:10,Weekdays,
R192,Gayview,West Aarontown,"['West Robert', 'South Brittany', 'West Heather']",6.484261763801951,20,subway,4,18:23:29,Weekdays,Force voice animal central assume machine administration.
R193,Allisonville,New Jessicachester,"['Port Patriciamouth', 'Lake Paulland']",9.743000515108825,35,tram,4,15:55:28,Weekdays,Usually able radio building happen.
R194,Alexanderton,Salinasmouth,['East Jasminemouth'],17.11590351187704,22,tram,1,11:07:48,Weekends,
R195,South David,Lake Nathaniel,"['Matthewstad', 'North Sabrinashire', 'Hodgesfort']",15.685455125223744,28,tram,1,13:31:01,Weekends,Wait baby collection seven kind of than.
R196,West Nancy,North Abigail,"['Adamsside', 'Phillipsport']",10.590128824066651,56,subway,4,22:39:46,Weekdays,
R197,North Matthew,Glennton,"['Spencerside', 'North Jerome']",10.743448536511982,60,subway,5,16:42:11,Weekdays,
R198,Craigville,South Miranda,"['Heatherview', 'New Amanda', 'Benjaminton']",15.879217605184303,52,bus,5,22:07:44,Weekends,Character big language suddenly.
R199,Fosterstad,Michaelville,"['Campbellborough', 'New Tammymouth', 'Suemouth', 'Hurleyland', 'Tracyborough']",14.349937144735366,38,bus,2,01:14:02,Weekdays,Sense attack practice head sister.
R200,Port Mary,Stephanietown,"['Lake Thomasmouth', 'New Kathleen', 'Bartonstad', 'South Kristytown']",12.266132376264185,57,subway,3,18:32:42,Weekends,
R201,Andersonside,Christophershire,"['Deannafort', 'Lake Jamesview', 'Smithmouth']",14.609737951459191,45,subway,5,15:35:12,Weekdays,President moment ready commercial itself.
R202,Jakemouth,Gordonstad,"['West Robert', 'North Christina', 'Donaldmouth', 'Jayhaven', 'East Josephstad']",7.968284773645092,16,subway,1,12:26:51,Weekdays,Them yet else tough market perform goal.
R203,Janeton,West Ambertown,"['Danielville', 'Morrisborough', 'Port Ashleychester', 'Jimmystad']",7.470242800793638,50,tram,5,00:54:29,Weekdays,Science role prevent right hospital prove business only.
R204,Port Edgar,Lake Jared,['Richardtown'],10.358418755641635,40,subway,5,12:48:16,Weekends,
R205,West Bradley,North Lisafort,"['East Nicole', 'Lake Laurie', 'Michellestad', 'Aaronmouth', 'Kellitown']",11.899146432651984,28,tram,4,05:03:13,Weekdays,
R206,South Aprilton,Lake Scott,"['New Russell', 'Lopezbury']",17.876078488006627,44,tram,3,19:52:45,Weekdays,
R207,Cummingsport,Victoriaport,"['South Justinshire', 'New Justinberg', 'Port Karen']",17.55854458485033,28,bus,2,15:07:40,Weekdays,Accept hot car a.
R208,New Lynn,Lake Christopher,"['Millerview', 'Marktown', 'Joycetown', 'Bentleyland', 'Nealfurt']",6.1824771073577445,58,tram,5,17:52:18,Weekends,Thus live or tree model role quality.
R209,Carterton,Lake Manuelland,"['Gonzalezchester', 'West Kennethborough', 'Timothystad', 'Port James']",8.96113489293608,27,tram,4,14:10:10,Weekdays,Oil trip figure cost company.
R210,East Erikaview,Feliciastad,"['Millerchester', 'Davisport', 'Hammondstad', 'Burnschester', 'Morganside']",8.354582501432485,20,tram,2,17:31:44,Weekends,
R211,Port Kathy,Elizabethview,"['Lake Melinda', 'Bauermouth', 'Graymouth', 'Sextonview', 'Brownmouth']",14.476553588984276,18,bus,1,20:22:40,Weekends,Happen just town understand whom value.
R212,Alvarezbury,South Kenneth,"['Port Masonport', 'Johnmouth', 'New Haley']",13.556478684012262,37,bus,5,10:07:46,Weekends,Note maintain main event anyone truth.
R213,Peterton,Snyderburgh,"['Jenniferfort', 'Ronaldshire']",11.478423601832656,33,tram,5,20:09:47,Weekdays,
R214,Kelseyland,Watsontown,"['North Paulchester', 'West Larry']",15.376917147111959,55,tram,2,18:10:21,Weekends,
R215,Duncanside,Myersfort,"['Elizabethburgh', 'East Michelle', 'Watsonbury', 'Leburgh']",13.220348500932541,45,subway,2,01:56:22,Weekdays,
R216,Timothyfort,South Ryan,"['Jonesmouth', 'North Elizabethton']",14.329936806376477,25,tram,1,10:39:59,Weekends,
R217,South Elizabeth,Sheppardbury,"['Ramirezmouth', 'Davidchester', 'Nicholastown', 'West Shannon', 'East Francis']",6.182253574983594,46,subway,2,19:35:02,Weekends,
R218,West Davidside,Timothyton,"['Tinaport', 'Calvinchester', 'Dorisfort', 'Dannyville']",14.539921388885471,35,subway,4,19:50:54,Weekends,
R219,North Rachelton,Lake Laurenport,"['Barnesport', 'Lake Sarah', 'New Davidton']",15.992102566554562,31,bus,4,18:16:31,Weekdays,
R220,Thompsonfurt,Cantuborough,"['Christensentown', 'New Jaredview', 'Tuckertown', 'Lindseyland']",12.667939063660109,15,bus,1,07:12:17,Weekends,Culture east staff play wife.
R221,Stefanieberg,West Gregoryshire,"['Michaelfort', 'Smithburgh']",10.10110959410287,33,bus,3,10:48:49,Weekdays,
R222,Jenniferview,Salinasstad,"['Megantown', 'Hubbardmouth', 'Port Alicia', 'Matthewfurt']",15.88877082986206,38,subway,1,19:30:44,Weekends,Analysis third political try.
R223,West Sabrina,North Morganmouth,['Walshtown'],17.107739901236656,40,tram,4,19:36:39,Weekends,Major yeah keep her few level sense.
R224,Lake Michelle,Duncanview,"['Jeannehaven', 'East Regina', 'Woodfurt', 'Castilloville']",15.978887417145128,60,subway,3,15:46:16,Weekdays,Detail either sport culture theory nor third.
R225,Chandlerside,Connorberg,"['Christopherfurt', 'East Elizabethstad']",11.683123769077351,57,subway,4,02:37:31,Weekends,Traditional run popular myself plan much almost.
R226,New Leah,Andrewberg,['Garciahaven'],19.85812109482974,42,subway,2,11:49:16,Weekends,
R227,Marksport,North Christopher,"['Port Matthewshire', 'Ianport', 'West Teresahaven']",6.5371260251901875,49,bus,3,05:04:27,Weekdays,Account look capital beyond.
R228,West Michaelland,North Kristin,"['Ashleyland', 'East Cathyhaven', 'Ericashire']",15.788774285597894,33,tram,4,20:00:27,Weekends,
R229,Lukeberg,New Laura,"['Lake Cherylshire', 'Henryshire']",18.319389020991537,45,tram,5,22:46:34,Weekends,
R230,Lake Brett,Markton,"['South Laura', 'Carterville']",8.726371996782882,56,bus,2,15:48:39,Weekends,
R231,Martinview,South James,['East Stephanietown'],10.244778426752845,51,tram,3,06:50:11,Weekdays,Thought finally own remain.
R232,Alejandraville,West Jacobside,"['Port Tyler', 'Port Cindyfort', 'New Brianaville', 'New Shelbyside', 'Shannonland']",18.608484878717665,29,bus,2,16:53:07,Weekends,
R233,South Jasonmouth,Lucasland,"['North Madison', 'Martinezport', 'Millershire', 'East Jessicaland']",9.377255884299526,32,bus,1,22:40:24,Weekdays,
R234,Alexanderview,Jenniferchester,"['East Alexisshire', 'South Cynthia', 'Lake Tammyburgh']",12.028040935685082,31,subway,2,02:10:03,Weekdays,
R235,North Christina,Moralesmouth,"['Joseside', 'Juanborough', 'Patrickview', 'Hayston']",7.762724659728393,32,bus,2,15:43:47,Weekends,
R236,New Ronaldbury,Lake Stanleyhaven,"['Tatemouth', 'North Amanda']",8.944355507472997,60,tram,4,22:59:10,Weekends,
R237,New Melissatown,Port Haileystad,"['South Lauren', 'North Adrianfort', 'North Jacobfort']",15.044741117908904,24,bus,2,20:36:29,Weekdays,
R238,Anthonyborough,Courtneyview,"['West Jaime', 'Gregoryshire', 'Port Angela']",6.142152907562101,25,tram,1,22:22:54,Weekdays,Imagine always position little.
R239,Mooremouth,West Frankmouth,"['Francischester', 'Lawrencefort', 'New Michelefurt']",8.928339275521346,39,bus,4,01:48:10,Weekends,Home onto actually director change.
R240,Schmidtburgh,Martinezstad,"['Wilsonborough', 'Ronnieburgh', 'Charlottestad']",5.476159894764125,39,tram,3,14:09:00,Weekends,
R241,East Robert,New Jenniferhaven,"['New Kennethborough', 'Rodriguezmouth', 'Goodmouth', 'East Benjaminmouth', 'Crawfordberg']",14.79844052884113,20,bus,5,13:50:45,Weekends,
R242,Benjaminberg,Ericside,"['Chenshire', 'Kempshire', 'Matthewtown']",16.48055813376137,52,tram,1,21:45:28,Weekdays,
R243,Thomasview,Burkehaven,"['West Paigefurt', 'North Rachelborough', 'Mosesport', 'Port Brian', 'South Williebury']",17.403726487084086,16,bus,2,22:34:25,Weekends,Until small feel great trip various fast.
R244,New Johnny,Calderonstad,['Lake Elizabeth'],14.493286721383212,27,tram,3,14:17:50,Weekends,
R245,Erinfurt,Swansonbury,"['Troyhaven', 'Phelpsstad', 'Amyland', 'East Nicholas', 'North Johnfurt']",11.229979672837766,43,bus,5,22:07:57,Weekdays,
R246,Christopherbury,Port Billborough,"['Bishopport', 'Timothyfort', 'Susanport', 'Port Whitney']",6.257315151642592,38,subway,4,15:10:35,Weekends,
R247,Port Melissa,Lake Glenn,"['West Christine', 'Whiteton', 'Lake Gregoryburgh', 'West Monica']",9.48230002943329,49,tram,5,04:11:45,Weekends,
R248,Jacksonfort,East Melissachester,['Ashleyfort'],9.233789403112699,50,subway,4,12:55:00,Weekends,Purpose structure cut ability.
R249,Port Stephenhaven,Danielstad,['Lake Anthony'],6.92467027940158,24,bus,3,13:39:32,Weekends,
R250,New Geraldhaven,Lake Robert,['East Aaron'],7.242829502897005,16,bus,3,03:57:28,Weekends,
R251,Lake Brianside,South Jason,"['Richardsonfort', 'Lake Williambury', 'Port Aliciastad', 'Port Brandonport']",10.90829050472868,46,subway,2,23:18:36,Weekends,Medical four order enter Republican why.
R252,Amyside,South Sophiaville,"['Port Beth', 'East Christopherborough']",14.264951074800656,50,subway,4,13:13:59,Weekdays,
R253,Lake Tonyafurt,South Christopher,"['Ericahaven', 'Lopezland', 'North Kathleenhaven', 'South Brenda']",9.728534005222611,36,tram,5,16:09:56,Weekends,Approach part far president assume.
R254,Deniseview,Youngmouth,"['South David', 'Nicoleville', 'South Louisland', 'Henryberg']",19.02539125112805,31,bus,1,18:25:49,Weekdays,
R255,Lindaville,Port John,['South Brian'],17.17674940403039,33,tram,3,16:11:22,Weekdays,Address leave data music suggest degree read campaign.
R256,New Melinda,East Juliemouth,"['Moniqueborough', 'New Gwendolyn', 'Christinashire', 'Dennisborough']",14.685365694108189,32,tram,1,01:27:14,Weekdays,Well court be image reason.
R257,West Scott,East Nancymouth,"['Blevinsport', 'Port Terry', 'Michaelchester']",19.17167477057525,23,bus,4,18:26:23,Weekdays,Serious animal new commercial allow middle southern.
R258,East Lisaburgh,Jamesview,"['North Dorothytown', 'Port Christopher', 'Kennedyfurt', 'Lake Kari', 'Figueroabury']",6.8497693402595115,18,tram,1,07:37:57,Weekends,On bed create without player.
R259,East Soniaport,Martinezville,"['Lake Michael', 'Vickifurt', 'Loganborough', 'West Deborah', 'Margaretview']",10.598807382837002,29,tram,5,14:07:32,Weekends,
R260,Scottside,Cynthiamouth,"['Hayneston', 'Anthonymouth', 'West Kennethchester', 'Autumnchester', 'South Kellyfort']",16.48105192701088,36,tram,3,12:10:29,Weekends,Financial business visit north treat line teach.
R261,East Julia,Gwendolynchester,['Lake Nancy'],10.907614821738576,57,subway,3,23:46:49,Weekdays,
R262,Kaitlynview,New Kathrynberg,"['Ballardview', 'Lake Erik', 'Michaelville', 'Gregorymouth', 'Cookemouth']",7.581489314982845,53,subway,5,00:53:01,Weekends,Along community fish question society human.
R263,South Barbara,Port Anthony,"['Walkerburgh', 'New Ruthport', 'Lake Kristineside', 'Lake Richard']",15.225676283810541,22,bus,2,22:15:52,Weekdays,Building book shake plan.
R264,Kylefurt,Josephshire,"['South William', 'Zimmermanbury', 'Cummingsberg', 'Davidhaven']",10.468215228593532,53,bus,3,14:29:18,Weekends,Study area brother watch woman fast.
R265,South Josephville,Ashleyfurt,"['West Cynthiabury', 'West Kelly', 'Meyersbury', 'Jennyfort']",8.147929565693355,44,tram,3,21:04:48,Weekends,
R266,Stewartside,Cynthiaside,['South Jill'],10.646512588533877,45,bus,5,04:43:43,Weekends,
R267,Lake Grace,North Gabrielaberg,"['Nguyenchester', 'Port Deborahhaven', 'South Stacyfurt']",16.116928833356766,37,subway,3,10:20:13,Weekdays,For item close.
R268,East Elizabethmouth,East Mariamouth,"['Stacyside', 'Moorefurt']",14.704524269132587,48,bus,2,23:00:37,Weekdays,
R269,West Valeriefurt,Lake Sarabury,"['Scottfurt', 'Crystalborough', 'North Tracy', 'Morenomouth', 'Andrefurt']",12.723305953498059,44,subway,5,01:13:34,Weekdays,
R270,West Paul,East Dominique,"['Lopezborough', 'East Thomas']",8.013702078556863,40,bus,1,15:42:12,Weekdays,
R271,East Rhonda,East Amanda,"['Lawsonbury', 'West Danielchester', 'East Lisaland', 'Robertfort']",18.502984959353828,45,subway,3,23:35:16,Weekends,
R272,Port Pamela,Wandamouth,"['East Phillipport', 'East Andrew', 'Lesliemouth']",9.701876899925931,54,tram,1,07:15:32,Weekends,
R273,Jeantown,Williamsfurt,"['Lake Cassandra', 'Sandovalburgh']",19.755355496829182,20,tram,1,05:03:18,Weekdays,At despite people and.
R274,Websterview,Lawsonfort,"['Walkerside', 'Ronaldland']",17.44520016882432,59,bus,3,00:39:04,Weekends,
R275,Port Joannaport,Curtisfort,['Henrybury'],5.257834373421641,27,bus,3,08:08:56,Weekends,
R276,Port Sharonshire,Port Tony,['Nancyshire'],15.651046227217952,33,subway,1,21:20:17,Weekends,
R277,Hillbury,Jonesfurt,"['Christopherville', 'Daviston', 'Laurabury']",13.137242872046182,41,bus,2,00:31:40,Weekends,
R278,Fernandezshire,West John,['Port Kyleberg'],8.467900876190532,41,subway,5,15:02:16,Weekdays,
R279,Lake Michaelland,East Samantha,['Port Karen'],19.963166447330817,58,subway,5,02:50:24,Weekends,Election science television attention soon son though.
R280,Huffmanfurt,Carolshire,"['West Vanessa', 'Lake Charlesfort', 'Williamstown', 'Charlesberg', 'East Johnfort']",15.493687958057272,29,tram,4,04:35:27,Weekdays,
R281,Antoniohaven,West Rachelport,"['Wellsfurt', 'Port Markville', 'Hoffmanborough']",6.323420440316841,27,subway,4,06:45:51,Weekends,
R282,Novakburgh,Lake Jacksonport,"['Ryanstad', 'Lake Tammy', 'East Annemouth', 'West Meghan']",12.079313350959547,53,subway,5,14:33:41,Weekdays,
R283,Kelseyfort,North Alexandrafurt,"['Hannaside', 'Port Brian', 'South Mary', 'Michaelburgh', 'Butlerton']",18.50600522072412,15,subway,1,20:09:09,Weekdays,Forget break tonight experience today.
R284,Hebertfurt,South Micheleview,"['Christinaberg', 'Gregoryshire', 'Heatherhaven', 'South Haleystad']",19.582494621065763,53,subway,5,16:07:19,Weekdays,Week owner them smile field well.
R285,Aprilchester,Lake Cheryl,"['Dylanfurt', 'Erikaburgh', 'Brittanyville', 'Johnview', 'West Saramouth']",11.918192249092703,34,subway,3,11:49:45,Weekdays,
R286,West Kathrynside,Hughesstad,"['Mariaside', 'Jenniferbury', 'East Carrieborough', 'Obrienfurt']",11.235774479689816,58,tram,1,01:29:30,Weekends,Tv far around spring itself forward half end.
R287,South Gregory,Lake Aaron,"['West Nicholasberg', 'Dianamouth', 'West Jamie', 'East Jennifer']",19.65345485220343,40,subway,2,18:18:41,Weekdays,
R288,Lake Kathy,Kimhaven,"['Wattsmouth', 'Floresmouth', 'Shannonburgh', 'West Mary', 'West Colleenmouth']",17.855456977108073,35,subway,4,21:11:53,Weekdays,Receive model price cultural tend nation.
R289,Allenchester,Jasminefort,['Riveraburgh'],11.050303790649036,20,tram,5,00:20:48,Weekdays,Stop tend environmental son control company matter.
R290,Lake Tinaport,New Nancyton,"['Michellemouth', 'New Willie', 'East Maria']",19.61313930730779,42,tram,5,16:13:18,Weekdays,
R291,South Markton,Timothyberg,"['North Janiceshire', 'Brownborough']",13.80522746316523,16,bus,4,20:22:03,Weekends,
R292,Sheilachester,Paulastad,['Kylieside'],5.274325689785105,36,bus,2,14:55:52,Weekends,Family specific skill free wonder down war.
R293,Charlesborough,Cookfurt,"['New Ernestberg', 'Stevensstad']",13.230684989031282,58,subway,2,07:39:01,Weekends,
R294,Tomshire,Lake Katherinemouth,['Dianaton'],7.0553603389204325,25,subway,2,09:22:54,Weekdays,
R295,New Cynthiaborough,Dicksonport,['Port Stephanie'],9.609860399102864,22,bus,3,17:44:25,Weekends,
R296,Mclaughlinland,Port Jennifer,['Chentown'],13.003217326604881,15,subway,2,12:43:24,Weekends,
R297,Kristinton,Michaelport,"['Port Tracey', 'Smithchester', 'Hernandezbury', 'South Emily', 'Mortonton']",17.037497723488766,59,tram,5,02:49:06,Weekends,
R298,Murilloberg,Lake Terri,['Leeburgh'],15.829674463944453,25,bus,3,13:40:40,Weekdays,
R299,West Williambury,Angelicafurt,"['North Ashley', 'Gutierrezfurt', 'Moraleshaven', 'Michelleton']",19.760245531313323,25,tram,1,13:52:36,Weekdays,
R300,North Mariaside,North Donnaberg,['Ericbury'],14.746612958799819,19,bus,5,04:07:56,Weekends,
R301,Olivermouth,Gregorychester,"['Hannahstad', 'West Brian', 'New Maria', 'Meganberg']",11.613666638129494,30,subway,4,20:31:23,Weekends,Daughter growth beat pattern necessary.
R302,Lake Jessestad,North Erin,['North Krystal'],6.922295157006577,54,bus,3,06:36:13,Weekends,
